Country Name,Country Code,Series Name,Series Code,Year,Value,indicator,Normalized Value,Weighted Score
Portugal,PRT,Statistical performance indicators (SPI): Overall score (scale 0-100),IQ.SPI.OVRL,2010,516896597.979797,Data-driven Decision Making,0.004324551641150661,0.0004324551641150661
Portugal,PRT,"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,2010,0.753910235546534,Safety and Security,6.30749701808054e-12,6.307497018080541e-13
Portugal,PRT,"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,2010,1.62620022004578,Safety and Security,1.3605403607904142e-11,1.3605403607904144e-12
Portugal,PRT,Individuals using the Internet (% of population),IT.NET.USER.ZS,2010,53.3,Technological Integration,4.4592787736855437e-10,4.459278773685544e-11
Portugal,PRT,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,2010,4.07310342542568,Technological Integration,3.4077117538511475e-11,3.4077117538511478e-12
Portugal,PRT,Medium and high-tech exports (% manufactured exports),TX.MNF.TECH.ZS.UN,2010,39.5917940996011,Technological Integration,3.3123986311534663e-10,3.312398631153467e-11
Portugal,PRT,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,2010,0.742638409137726,Governance and Participation,2.531986930534317e-12,2.531986930534317e-13
Portugal,PRT,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,2010,27.3913043478261,Governance and Participation,2.2548476435617685e-10,2.2548476435617688e-11
Portugal,PRT,"Proportion of time spent on unpaid domestic and care work, male (% of 24 hour day)",SG.TIM.UWRK.MA,2010,27.3913043478261,Governance and Participation,2.2548476435617685e-10,2.2548476435617688e-11
Portugal,PRT,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,2010,27.3913043478261,Governance and Participation,2.2548476435617685e-10,2.2548476435617688e-11
Portugal,PRT,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,2010,0.1,Social Inclusion,0.5222961078756583,0.05222961078756583
Portugal,PRT,Population growth (annual %),SP.POP.GROW,2010,0.0459100367184907,Social Inclusion,0.5222960745130292,0.05222960745130292
Portugal,PRT,Net migration,SM.POP.NETM,2010,-11820.0,Social Inclusion,0.5150054833421125,0.05150054833421125
Estonia,EST,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2010,13.8946656903059,Sustainability,2.0401033839709655e-08,4.080206767941931e-09
Estonia,EST,Forest area (sq. km),AG.LND.FRST.K2,2010,23360.2,Sustainability,4.901626188197104e-07,9.803252376394209e-08
Estonia,EST,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,2010,0.2258554414,Sustainability,2.0125997517029483e-08,4.025199503405897e-09
Estonia,EST,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,2010,7.84480098734958,Sustainability,2.027930177156957e-08,4.055860354313914e-09
Estonia,EST,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2010,75.4292682926829,Quality of Life,2.1639199452455497e-08,4.327839890491099e-09
Estonia,EST,Access to electricity (% of population),EG.ELC.ACCS.ZS,2010,100.0,Quality of Life,2.2133598275124235e-08,4.426719655024847e-09
Estonia,EST,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,2010,99.2679099670805,Quality of Life,2.2118867559951632e-08,4.4237735119903265e-09
Estonia,EST,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,2010,5.25709050081297,Quality of Life,2.022723327669564e-08,4.0454466553391275e-09
Estonia,EST,GDP (current US$),NY.GDP.MKTP.CD,2010,19523477325.6235,Economic Development,0.05329693645756834,0.010659387291513668
Estonia,EST,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2010,16.707,Economic Development,0.05034100967840795,0.01006820193568159
Estonia,EST,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,2010,1241422037.54098,Economic Development,0.05052896557056588,0.010105793114113177
Estonia,EST,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,2010,357084044.165656,Economic Development,0.05039507352279767,0.010079014704559535
Estonia,EST,Statistical performance indicators (SPI): Overall score (scale 0-100),IQ.SPI.OVRL,2010,357084044.165656,Data-driven Decision Making,0.0029874996167685297,0.000298749961676853
Estonia,EST,"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,2010,2.30662000821069,Safety and Security,1.9298051860360798e-11,1.92980518603608e-12
Estonia,EST,"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,2010,8.64043226545987,Safety and Security,7.228911106347635e-11,7.228911106347636e-12
Estonia,EST,Individuals using the Internet (% of population),IT.NET.USER.ZS,2010,74.1,Technological Integration,6.199485124392097e-10,6.199485124392097e-11
Estonia,EST,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,2010,15.7345931600893,Technological Integration,1.3164153337966972e-10,1.3164153337966973e-11
Estonia,EST,Medium and high-tech exports (% manufactured exports),TX.MNF.TECH.ZS.UN,2010,42.2830663462753,Technological Integration,3.5375606049584055e-10,3.537560604958406e-11
Estonia,EST,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,2010,0.725663781166077,Governance and Participation,2.389970798816752e-12,2.389970798816752e-13
Estonia,EST,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,2010,22.7722772277228,Governance and Participation,1.868402435459886e-10,1.868402435459886e-11
Estonia,EST,"Proportion of time spent on unpaid domestic and care work, male (% of 24 hour day)",SG.TIM.UWRK.MA,2010,10.76389,Governance and Participation,8.63735526060674e-11,8.63735526060674e-12
Estonia,EST,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,2010,10.76389,Governance and Participation,8.63735526060674e-11,8.63735526060674e-12
Estonia,EST,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,2010,0.8,Social Inclusion,0.5222965396348798,0.05222965396348798
Estonia,EST,Population growth (annual %),SP.POP.GROW,2010,-0.22805796852935,Social Inclusion,0.5222959055298682,0.052229590552986815
Estonia,EST,Net migration,SM.POP.NETM,2010,-3759.0,Social Inclusion,0.5199774991765734,0.05199774991765735
New Zealand,NZL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2010,7.13662169306089,Sustainability,2.0265052175199984e-08,4.053010435039997e-09
New Zealand,NZL,Forest area (sq. km),AG.LND.FRST.K2,2010,98481.2,Sustainability,2.001706287933899e-06,4.003412575867798e-07
New Zealand,NZL,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,2010,61.6612189963,Sustainability,2.1362166295948e-08,4.2724332591896e-09
New Zealand,NZL,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,2010,18.0919294494922,Sustainability,2.0485488885073807e-08,4.097097777014762e-09
New Zealand,NZL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2010,80.9048780487805,Quality of Life,2.174937667668533e-08,4.3498753353370665e-09
New Zealand,NZL,Access to electricity (% of population),EG.ELC.ACCS.ZS,2010,100.0,Quality of Life,2.2133598275124235e-08,4.426719655024847e-09
New Zealand,NZL,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,2010,99.9999988878029,Quality of Life,2.213359825274521e-08,4.4267196505490425e-09
New Zealand,NZL,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,2010,0.989338497220131,Quality of Life,2.01413599054362e-08,4.02827198108724e-09
New Zealand,NZL,GDP (current US$),NY.GDP.MKTP.CD,2010,146517541181.254,Economic Development,0.07252430810891969,0.014504861621783938
New Zealand,NZL,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2010,6.557,Economic Development,0.05034100967687121,0.010068201935374242
New Zealand,NZL,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,2010,1033263171.88308,Economic Development,0.05049744954728878,0.010099489909457755
New Zealand,NZL,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,2010,370502945.272497,Economic Development,0.05039710519412861,0.010079421038825722
New Zealand,NZL,Statistical performance indicators (SPI): Overall score (scale 0-100),IQ.SPI.OVRL,2010,370502945.272497,Data-driven Decision Making,0.0030997671981423396,0.000309976719814234
New Zealand,NZL,"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,2010,1.01426825622016,Safety and Security,8.485750292280694e-12,8.485750292280694e-13
New Zealand,NZL,"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,2010,0.963293952756436,Safety and Security,8.05928006819216e-12,8.05928006819216e-13
New Zealand,NZL,Individuals using the Internet (% of population),IT.NET.USER.ZS,2010,80.46,Technological Integration,6.731586681627371e-10,6.731586681627372e-11
New Zealand,NZL,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,2010,9.6797048186363,Technological Integration,8.098405672286403e-11,8.098405672286403e-12
New Zealand,NZL,Medium and high-tech exports (% manufactured exports),TX.MNF.TECH.ZS.UN,2010,22.2283128464432,Technological Integration,1.8597043836957948e-10,1.859704383695795e-11
New Zealand,NZL,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,2010,0.778691291809082,Governance and Participation,2.8336189275833694e-12,2.8336189275833697e-13
New Zealand,NZL,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,2010,33.6065573770492,Governance and Participation,2.774839123982057e-10,2.7748391239820575e-11
New Zealand,NZL,"Proportion of time spent on unpaid domestic and care work, male (% of 24 hour day)",SG.TIM.UWRK.MA,2010,10.55556,Governance and Participation,8.463058535104802e-11,8.463058535104802e-12
New Zealand,NZL,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,2010,10.55556,Governance and Participation,8.463058535104802e-11,8.463058535104802e-12
New Zealand,NZL,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,2010,10.55556,Social Inclusion,0.5223025568534375,0.05223025568534376
New Zealand,NZL,Population growth (annual %),SP.POP.GROW,2010,1.1117260560215,Social Inclusion,0.5222967319071643,0.05222967319071643
New Zealand,NZL,Net migration,SM.POP.NETM,2010,6258.0,Social Inclusion,0.5261559736355483,0.05261559736355484
Spain,ESP,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2010,5.88576349343324,Sustainability,2.02398830907548e-08,4.04797661815096e-09
Spain,ESP,Forest area (sq. km),AG.LND.FRST.K2,2010,185453.4,Sustainability,3.751713320573681e-06,7.503426641147362e-07
Spain,ESP,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,2010,66.3184192596,Sustainability,2.1455875932052258e-08,4.291175186410452e-09
Spain,ESP,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,2010,18.5947975328506,Sustainability,2.049560732156693e-08,4.099121464313386e-09
Spain,ESP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2010,81.6268292682927,Quality of Life,2.176390338420071e-08,4.352780676840142e-09
Spain,ESP,Access to electricity (% of population),EG.ELC.ACCS.ZS,2010,100.0,Quality of Life,2.2133598275124235e-08,4.426719655024847e-09
Spain,ESP,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,2010,99.8774333450347,Quality of Life,2.2131132055939754e-08,4.426226411187951e-09
Spain,ESP,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,2010,0.861018098074363,Quality of Life,2.0138777912558752e-08,4.02775558251175e-09
Spain,ESP,GDP (current US$),NY.GDP.MKTP.CD,2010,1422108199783.34,Economic Development,0.2656534585849317,0.053130691716986346
Spain,ESP,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2010,19.86,Economic Development,0.05034100967888533,0.010068201935777066
Spain,ESP,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,2010,37839272184.4157,Economic Development,0.05607001564054698,0.011214003128109397
Spain,ESP,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,2010,1595954495.38239,Economic Development,0.05058264309786459,0.010116528619572919
Spain,ESP,Statistical performance indicators (SPI): Overall score (scale 0-100),IQ.SPI.OVRL,2010,1595954495.38239,Data-driven Decision Making,0.01335235647696826,0.001335235647696826
Spain,ESP,"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,2010,0.662122244404261,Safety and Security,5.539564108924866e-12,5.539564108924866e-13
Spain,ESP,"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,2010,1.06465411984099,Safety and Security,8.907297406986478e-12,8.907297406986478e-13
Spain,ESP,Individuals using the Internet (% of population),IT.NET.USER.ZS,2010,65.8,Technological Integration,5.505075859446694e-10,5.505075859446694e-11
Spain,ESP,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,2010,6.55762609820007,Technological Integration,5.4863570104071164e-11,5.486357010407117e-12
Spain,ESP,Medium and high-tech exports (% manufactured exports),TX.MNF.TECH.ZS.UN,2010,56.9417444760853,Technological Integration,4.763960834499685e-10,4.7639608344996854e-11
Spain,ESP,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,2010,0.708285570144653,Governance and Participation,2.2445781392806366e-12,2.2445781392806367e-13
Spain,ESP,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,2010,36.5714285714286,Governance and Participation,3.022891416362103e-10,3.022891416362103e-11
Spain,ESP,"Proportion of time spent on unpaid domestic and care work, male (% of 24 hour day)",SG.TIM.UWRK.MA,2010,8.61111,Governance and Participation,6.8362584203722e-11,6.8362584203722e-12
Spain,ESP,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,2010,8.61111,Governance and Participation,6.8362584203722e-11,6.8362584203722e-12
Spain,ESP,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,2010,0.7,Social Inclusion,0.5222964779549909,0.052229647795499094
Spain,ESP,Population growth (annual %),SP.POP.GROW,2010,0.460408305051304,Social Inclusion,0.5222963301751,0.052229633017510005
Spain,ESP,Net migration,SM.POP.NETM,2010,62782.0,Social Inclusion,0.5610199139688912,0.05610199139688912
Luxembourg,LUX,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2010,21.7556657126006,Sustainability,2.0559208582013483e-08,4.111841716402697e-09
Luxembourg,LUX,Forest area (sq. km),AG.LND.FRST.K2,2010,887.0,Sustainability,3.7969181768326754e-08,7.593836353665351e-09
Luxembourg,LUX,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,2010,0.2105263158,Sustainability,2.012568907274954e-08,4.025137814549908e-09
Luxembourg,LUX,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,2010,4.92260061919505,Sustainability,2.022050285427125e-08,4.04410057085425e-09
Luxembourg,LUX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2010,80.6317073170732,Quality of Life,2.1743880084652483e-08,4.3487760169304965e-09
Luxembourg,LUX,Access to electricity (% of population),EG.ELC.ACCS.ZS,2010,100.0,Quality of Life,2.2133598275124235e-08,4.426719655024847e-09
Luxembourg,LUX,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,2010,97.6400126990447,Quality of Life,2.2086111901620838e-08,4.417222380324168e-09
Luxembourg,LUX,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,2010,1.97211624836438,Quality of Life,2.0161134821743072e-08,4.0322269643486146e-09
Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,2010,56213985987.4168,Economic Development,0.05885201536991349,0.011770403073982699
Luxembourg,LUX,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2010,4.423,Economic Development,0.05034100967654811,0.010068201935309622
Luxembourg,LUX,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,2010,23252717390.0,Economic Development,0.05386155721634956,0.010772311443269914
Luxembourg,LUX,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,2010,1669576588.11836,Economic Development,0.05059378975539965,0.010118757951079931
Luxembourg,LUX,Statistical performance indicators (SPI): Overall score (scale 0-100),IQ.SPI.OVRL,2010,1669576588.11836,Data-driven Decision Making,0.013968306637218859,0.001396830663721886
Luxembourg,LUX,"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,2010,1.96202693078165,Safety and Security,1.6415056371170748e-11,1.641505637117075e-12
Luxembourg,LUX,"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,2010,1.98230986674913,Safety and Security,1.6584751053774513e-11,1.6584751053774513e-12
Luxembourg,LUX,Individuals using the Internet (% of population),IT.NET.USER.ZS,2010,90.62,Technological Integration,7.581610552934034e-10,7.581610552934035e-11
Luxembourg,LUX,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,2010,8.7764265788139,Technological Integration,7.342689071616222e-11,7.342689071616222e-12
Luxembourg,LUX,Medium and high-tech exports (% manufactured exports),TX.MNF.TECH.ZS.UN,2010,38.0382943455141,Technological Integration,3.1824269899090786e-10,3.1824269899090786e-11
Luxembourg,LUX,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,2010,0.700203478336334,Governance and Participation,2.176960314800435e-12,2.1769603148004353e-13
Luxembourg,LUX,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,2010,20.0,Governance and Participation,1.6364632798050718e-10,1.6364632798050718e-11
Luxembourg,LUX,"Proportion of time spent on unpaid domestic and care work, male (% of 24 hour day)",SG.TIM.UWRK.MA,2010,20.0,Governance and Participation,1.6364632798050718e-10,1.6364632798050718e-11
Luxembourg,LUX,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,2010,20.0,Governance and Participation,1.6364632798050718e-10,1.6364632798050718e-11
Luxembourg,LUX,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,2010,0.0,Social Inclusion,0.5222960461957695,0.05222960461957696
Luxembourg,LUX,Population growth (annual %),SP.POP.GROW,2010,1.8254058035237,Social Inclusion,0.5222971721040389,0.0522297172104039
Luxembourg,LUX,Net migration,SM.POP.NETM,2010,7793.0,Social Inclusion,0.5271027599283032,0.052710275992830326
Japan,JPN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2010,9.03600999453424,Sustainability,2.0303270627593875e-08,4.0606541255187755e-09
Japan,JPN,Forest area (sq. km),AG.LND.FRST.K2,2010,249660.0,Sustainability,5.043643403311492e-06,1.0087286806622983e-06
Japan,JPN,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,2010,66.921182266,Sustainability,2.1468004399542042e-08,4.293600879908409e-09
Japan,JPN,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,2010,3.32060305386364,Sustainability,2.018826833559055e-08,4.037653667118111e-09
Japan,JPN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2010,82.8426829268293,Quality of Life,2.1788368126418332e-08,4.3576736252836665e-09
Japan,JPN,Access to electricity (% of population),EG.ELC.ACCS.ZS,2010,100.0,Quality of Life,2.2133598275124235e-08,4.426719655024847e-09
Japan,JPN,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,2010,99.9730441075855,Quality of Life,2.2133055883402555e-08,4.426611176680511e-09
Japan,JPN,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,2010,0.362982268878202,Quality of Life,2.0128756708040528e-08,4.0257513416081055e-09
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,2010,5759071769013.11,Economic Development,0.9222858069972933,0.18445716139945867
Japan,JPN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2010,5.103,Economic Development,0.05034100967665107,0.010068201935330215
Japan,JPN,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,2010,79656513836.6291,Economic Development,0.06240130091696368,0.012480260183392737
Japan,JPN,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,2010,1684468955.29358,Economic Development,0.050596044514951026,0.010119208902990206
Japan,JPN,Statistical performance indicators (SPI): Overall score (scale 0-100),IQ.SPI.OVRL,2010,1684468955.29358,Data-driven Decision Making,0.014092901790754965,0.0014092901790754965
Japan,JPN,"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,2010,0.360783280596434,Safety and Security,3.0184488275127837e-12,3.018448827512784e-13
Japan,JPN,"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,2010,0.365296654408961,Safety and Security,3.056209412953515e-12,3.0562094129535153e-13
Japan,JPN,Individuals using the Internet (% of population),IT.NET.USER.ZS,2010,78.21,Technological Integration,6.543343206190364e-10,6.543343206190364e-11
Japan,JPN,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,2010,19.0810645395601,Technological Integration,1.59639373509539e-10,1.59639373509539e-11
Japan,JPN,Medium and high-tech exports (% manufactured exports),TX.MNF.TECH.ZS.UN,2010,79.7516625088543,Technological Integration,6.672324498909328e-10,6.672324498909328e-11
Japan,JPN,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,2010,0.816187500953674,Governance and Participation,3.1473263375885632e-12,3.1473263375885633e-13
Japan,JPN,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,2010,11.25,Governance and Participation,9.04405319769572e-11,9.044053197695721e-12
Japan,JPN,"Proportion of time spent on unpaid domestic and care work, male (% of 24 hour day)",SG.TIM.UWRK.MA,2010,11.25,Governance and Participation,9.04405319769572e-11,9.044053197695721e-12
Japan,JPN,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,2010,11.25,Governance and Participation,9.04405319769572e-11,9.044053197695721e-12
Japan,JPN,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,2010,0.0,Social Inclusion,0.5222960461957695,0.05222960461957696
Japan,JPN,Population growth (annual %),SP.POP.GROW,2010,0.0179605415195644,Social Inclusion,0.5222960572738116,0.05222960572738116
Japan,JPN,Net migration,SM.POP.NETM,2010,148460.0,Social Inclusion,0.6138660090768124,0.06138660090768125
India,IND,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2010,1.33803383522422,Sustainability,2.0148376162283284e-08,4.029675232456657e-09
India,IND,Forest area (sq. km),AG.LND.FRST.K2,2010,694960.0,Sustainability,1.400372641414133e-05,2.8007452828282664e-06
India,IND,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,2010,90.4073587385,Sustainability,2.1940580395052034e-08,4.388116079010407e-09
India,IND,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,2010,3.47809306770565,Sustainability,2.019143726349848e-08,4.038287452699696e-09
India,IND,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2010,66.909,Quality of Life,2.146775927464957e-08,4.293551854929914e-09
India,IND,Access to electricity (% of population),EG.ELC.ACCS.ZS,2010,76.3,Quality of Life,2.1656719839560194e-08,4.331343967912039e-09
India,IND,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,2010,42.7083153635918,Quality of Life,2.098080633671754e-08,4.196161267343508e-09
India,IND,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,2010,3.74492100127032,Quality of Life,2.0196806229216754e-08,4.039361245843351e-09
India,IND,GDP (current US$),NY.GDP.MKTP.CD,2010,1675615519484.96,Economic Development,0.304035405774071,0.0608070811548142
India,IND,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2010,3.115,Economic Development,0.05034100967635007,0.010068201935270015
India,IND,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,2010,15968099287.9994,Economic Development,0.05275863905361909,0.010551727810723818
India,IND,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,2010,53479960083.2432,Economic Development,0.05843807372124141,0.011687614744248282
India,IND,Statistical performance indicators (SPI): Overall score (scale 0-100),IQ.SPI.OVRL,2010,53479960083.2432,Data-driven Decision Making,0.44743349121048215,0.044743349121048215
India,IND,"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,2010,2.98323543628376,Safety and Security,2.4958871403239596e-11,2.4958871403239596e-12
India,IND,"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,2010,4.45612745772725,Safety and Security,3.728164087257121e-11,3.728164087257121e-12
India,IND,Individuals using the Internet (% of population),IT.NET.USER.ZS,2010,7.5,Technological Integration,6.274782514566901e-11,6.274782514566901e-12
India,IND,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,2010,7.72334080992274,Technological Integration,6.46163784908589e-11,6.46163784908589e-12
India,IND,Medium and high-tech exports (% manufactured exports),TX.MNF.TECH.ZS.UN,2010,28.2412482431593,Technological Integration,2.3627692088762556e-10,2.3627692088762557e-11
India,IND,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,2010,28.2412482431593,Governance and Participation,2.3259571514660256e-10,2.3259571514660258e-11
India,IND,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,2010,10.8256880733945,Governance and Participation,8.689057856656228e-11,8.689057856656229e-12
India,IND,"Proportion of time spent on unpaid domestic and care work, male (% of 24 hour day)",SG.TIM.UWRK.MA,2010,10.8256880733945,Governance and Participation,8.689057856656228e-11,8.689057856656229e-12
India,IND,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,2010,3.5,Governance and Participation,2.56011126595272e-11,2.56011126595272e-12
India,IND,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,2010,3.5,Social Inclusion,0.5222982049918767,0.052229820499187674
India,IND,Population growth (annual %),SP.POP.GROW,2010,1.37759581159767,Social Inclusion,0.5222968958953339,0.05222968958953339
India,IND,Net migration,SM.POP.NETM,2010,-380087.0,Social Inclusion,0.2878588073329986,0.028785880733299865
Finland,FIN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2011,10.2302556366865,Sustainability,2.032730058512589e-08,4.065460117025178e-09
Finland,FIN,Forest area (sq. km),AG.LND.FRST.K2,2011,222754.0,Sustainability,4.502255589501953e-06,9.004511179003906e-07
Finland,FIN,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,2011,10.3887936556,Sustainability,2.0330490600418588e-08,4.0660981200837175e-09
Finland,FIN,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,2011,15.9589665446729,Sustainability,2.0442570572281974e-08,4.088514114456395e-09
Finland,FIN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2011,80.4707317073171,Quality of Life,2.174064102149027e-08,4.348128204298054e-09
Finland,FIN,Access to electricity (% of population),EG.ELC.ACCS.ZS,2011,100.0,Quality of Life,2.2133598275124235e-08,4.426719655024847e-09
Finland,FIN,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,2011,99.4480446005614,Quality of Life,2.2122492130508817e-08,4.424498426101763e-09
Finland,FIN,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,2011,2.04151097052318,Quality of Life,2.0162531144381867e-08,4.032506228876373e-09
Finland,FIN,GDP (current US$),NY.GDP.MKTP.CD,2011,275604356167.316,Economic Development,0.09206853003292895,0.01841370600658579
Finland,FIN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2011,7.781,Economic Development,0.05034100967705653,0.010068201935411306
