Country Name,Country Code,Series Name,Series Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Ireland,IRL,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0,0,0.0316856780735108,0.0928850083596507,0.112907059662467,0.0908884344467167,0.216701902748414,0.66534613235817,1.21659162755053,1.27728003675626,1.43201115194525,1.74975641442027,1.89188101276013,2.17207674671172,3.0299424945469,4.84664013111683,6.45744210060481,7.63816569109778,8.75685435335027,11.4672008012018,11.105195911414,17.3612133706376,16.4105965144984,19.663734115347,22.0125542467452,25.0934196946511,..,..,..,..,..,..,..,..
Ireland,IRL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.8460731707317,75.025,75.4150975609756,75.2921951219512,75.7871219512195,75.4698048780488,75.8317073170732,75.9853658536585,76.1804878048781,76.0829268292683,76.5365853658537,77.1341463414634,77.6341463414634,78.1390243902439,78.5390243902439,78.9439024390244,79.2414634146342,79.6414634146341,80.0951219512195,80.190243902439,80.7439024390244,80.7463414634146,80.8463414634146,80.9487804878049,81.3487804878049,81.4536585365854,81.6536585365854,82.1560975609756,82.2048780487805,82.7024390243903,82.5560975609756,82.3536585365854,83.0560975609756,..
Ireland,IRL,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Ireland,IRL,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,..,..,..,..,..,..,..,..,..,..,90.5451771054511,90.4818522485106,90.4175604321002,90.3513583414813,90.2843108401189,90.2165613572136,90.1487253624091,90.0831820728746,90.0171077629064,89.9504578479993,89.883283669164,89.8155361823388,89.7472090427931,89.6783662090079,89.6089498826751,89.5390217351703,89.4684641229552,89.3966033514138,89.3232584004699,89.3073908166857,89.2906506461063,89.273167730431,89.2548706492391,..
Ireland,IRL,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,0.48775246390309,0.656242024341158,0.708543073892257,0.64867304058437,0.702366060548169,1.20129113653875,1.16449036356498,1.04391302556213,1.03298287124113,1.02152967886467,0.981705649888477,1.35805054977543,1.33529947621594,0.934649083475531,0.744056015513072,1.2617636714217,1.46405744866973,1.78905894123492,1.14545157463094,1.1778320889241,1.21558109749292,0.924193877391599,1.13921416130834,1.11139392333387,..,0.664414800589829,0.720982444607608,0.817292483937321,0.80670066254946,0.653592234834056,0.667189770403826,0.441188915890542,..,..
Ireland,IRL,GDP (current US$),NY.GDP.MKTP.CD,49305632408.4929,49787501584.4847,55918538121.3989,52417477613.676,57097656065.96,69139823232.3232,75790786290.3226,82856648758.3572,90199410115.5097,98893958262.6438,100207610429.909,109346669229.695,128596035288.401,164670771259.602,194372115041.065,211876989655.907,232180617162.279,270079279419.5,275447471451.063,236443115853.695,221913560882.367,239170638711.314,225118718207.156,238112475390.796,259681883575.706,292364226871.756,298559265006.398,337241811320.896,386693357874.056,398933010007.356,428608687830.239,513391778882.86,533140011838.276,545629450403.735
Ireland,IRL,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,14.077,15.771,15.021,15.571,14.544,11.97,11.692,10.192,7.699,5.804,4.318,3.684,4.216,4.478,4.491,4.237,4.355,4.98,6.774,12.609,14.534,15.354,15.451,13.735,11.858,9.908,8.374,6.713,5.741,4.95,5.623,6.364,4.501,4.288
Ireland,IRL,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,363884000,193144000,214387000,220008000,436715000,820864000,727967000,759806900,3904756670,6108922930,4628708310,4065288010,11025363510,5549448440,18068825940,91841198315.909,42902430399.7172,55923867341.2447,58200250836.8681,54515156835.8231,16823038798.9897,-1523057492.85018,31937432234.3295,49560020864.1,90634587960.6585,189626666836.32,93696405823.7813,2954620331.82785,94803361630.6401,-144077669892.99,-82176881571.7159,151064095061.33,33789832011.1742,-123172876321
Ireland,IRL,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,285673553.5,277613403.3,322315094,297324707,323624603.3,346958831.8,362407043.5,314160644.5,273664886.5,295185028.1,251908645.6,243999328.6,316105773.9,337132690.4,413908020,512338250.410883,539348053.730355,589415066.856384,633377746.865837,573235693.798633,658009928.860027,756001122.977538,694996338.535976,722434618.49893,725770039.273495,603613504.799721,575484813.694401,596677078.47217,623629069.001832,586686133.468608,276051017.703846,179854619.624819,435710902.935608,423872228.580108
Ireland,IRL,Statistical performance indicators (SPI): Overall score (scale 0-100),IQ.SPI.OVRL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,83.9304166666667,85.6495833333333,86.2975,87.0375,88.7045833333333,91.9816666666667,91.2866666666667,..
Ireland,IRL,"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,0.132193401123146,0.434948818343343,0.301955038089615,0.336495078479065,0.279142084716831,0.353403607024188,0.980819057474419,0.621759284256891,0.350218036072181,0.329063795533093,0.410768866478734,0.404923243684365,0.555317100125087,0.41277718301606,0.246846352709373,0.397621605973021,0.767078968237845,0.511227121070673,0.446044507643801,0.430622818177721,0.317766815246341,0.0654797230033104,0.550658763668569,0.338690891964379,..,0.296896939225833,0.0839651359962316,0.622543288547569,0.40980348283784,0.323771287962184,0.240403637707711,0.27826286061376,..,..
Ireland,IRL,"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,0.847804609962503,0.880141052170359,1.11975229613352,0.96447717110903,1.13109696611516,2.0614281192573,1.35089088587692,1.47234401041047,1.72559644182548,1.72350101461978,1.55986224308472,2.32298169942404,2.12559017062183,1.46319437647511,1.24601089611608,2.12952127184429,2.16068759329699,3.06655375021668,1.84787883712096,1.9321903185043,2.12547235988315,1.79703250033112,1.73867645433652,1.899193130676,..,0.996516740723025,1.3711270214215,1.01592354328734,1.21120338067746,0.989633996236917,1.10189846903451,0.60706158315995,..,..
Ireland,IRL,Individuals using the Internet (% of population),IT.NET.USER.ZS,0,0.056796044,0.169686377,0.281141005,0.558377222,1.108386328,2.199301832,4.08825507,8.096010043,10.93380859,17.8505,23.1388,25.85,34.31,36.99,41.61,54.82,61.1583,65.34,67.38,69.85,74.89,76.92,78.2477,83.4917,83.4948,83.5,84.114,87.0001,87.0001,91.9999,94.456,95.5905,..
Ireland,IRL,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,64.0020464458321,60.379464585165,54.328327849778,22.9332097804993,24.8965911610203,25.5853552405034,24.9837350510401,24.9186955406942,28.3387259071342,32.8415855251164,29.3340103904319,25.0150324298494,25.9767397798338,25.8988218476284,28.477840011714,40.6897426339585,..
Ireland,IRL,Medium and high-tech exports (% manufactured exports),TX.MNF.TECH.ZS.UN,51.811966646377,50.071606307047,48.0105999918797,50.3724191415802,49.9936767467462,53.8341357376195,54.9013521677588,59.2790610436941,56.8201628313727,58.9714072771792,58.0257680603148,61.3931431636937,63.0713431098077,59.5464644041582,60.4811477631589,56.5085930762135,56.8059303253467,53.9937288203301,56.3563655173921,57.195433356357,53.7307485649223,54.3956062142683,52.259190021751,52.1462891880283,52.4612896467316,55.8519450006093,56.4994102749305,59.6346980965104,59.33295430914,59.4624134949746,60.1261630128828,61.5651437898907,..,..
Ireland,IRL,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.766302525997162,..,..,..,..,..,..,0.806,0.813675343990326,..,0.792599022388458,..,..,..
Ireland,IRL,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,..,..,..,..,..,..,..,12.0481927710843,12.0481927710843,12.0481927710843,12.0481927710843,12.0481927710843,13.2530120481928,13.2530120481928,13.2530120481928,13.2530120481928,13.2530120481928,13.2530120481928,13.2530120481928,13.9393939393939,13.9393939393939,15.0602409638554,15.0602409638554,15.6626506024096,15.6626506024096,16.2650602409639,22.1518987341772,22.1518987341772,22.1518987341772,22.1518987341772,22.5,22.5,23.125,23.125
Ireland,IRL,"Proportion of time spent on unpaid domestic and care work, male (% of 24 hour day)",SG.TIM.UWRK.MA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.95833,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ireland,IRL,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ireland,IRL,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,..,0.2,0.2,0.2,..,..,..,0.2,..,0.2,0.1,0.1,0,0.4,0.1,0.2,0.5,0.5,0.5,0.3,0.7,0.4,0.4,0.1,0.2,0,0.1,0.1,0.1,..,..
Ireland,IRL,Population growth (annual %),SP.POP.GROW,0.0844130206737995,0.574927781205802,0.6822567779864,0.499840487112985,0.394187638653739,0.512695055318523,0.791271346994459,1.00281473521859,1.04307683611147,1.12729955649471,1.33304266586712,1.59215149039299,1.68514885730282,1.62895096193019,1.82831381790901,2.17870301355631,2.69600564359576,2.89096000464164,2.03870801117202,1.01566327592341,0.544884384079014,0.436072439258428,0.4237438032978,0.526556158855653,0.731001376585771,0.944845307474728,1.12883406399428,1.08867556062,1.23887545258946,1.36762695363797,1.02911050277336,0.953878183519474,1.8505037841192,2.60299259103173
Ireland,IRL,Net migration,SM.POP.NETM,-8183,5097,1544,-3195,-2940,10186,9856,17948,16726,23375,31230,39480,34478,32763,49526,64192,94996,77427,19349,-18556,-27110,-26351,-22002,-12015,714,13130,18978,29200,33647,29113,15320,15320,9999,9999
Belgium,BEL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,10.9670355667222,11.3909000422411,11.182432371895,10.918595167324,11.3588285344927,11.3022428848678,11.7606250966732,11.4558386523456,11.7036858150067,11.2956940254453,11.4400292647238,11.504301239383,10.7280079862302,11.1315169148275,10.8770089098723,10.5892027545238,10.2466752332537,9.77872516634198,9.96411475547137,9.25341219597882,9.80881615729526,8.74124771793825,8.57803036878231,8.65194718679944,8.06155236787537,8.43483650630165,8.3106603919614,8.13943859065518,8.18436667928584,8.09379074556662,7.39813065774681,..,..,..
Belgium,BEL,Forest area (sq. km),AG.LND.FRST.K2,..,..,..,..,..,..,..,..,..,..,6673,6695.57,6718.14,6740.71,6763.28,6785.85,6808.42,6830.99,6853.56,6876.13,6898.7,6897.56,6896.42,6895.28,6894.14,6893,6893,6893,6893,6893,6893,6893,..,..
Belgium,BEL,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,1.5125701551,1.2470435618,0.9782347526,0.7060824909,0.4305240076,0.1514949522,0.1787831455,0.2080624187,0.2945591649,0.3822294079,0.471097192,0.5212420132,0.5669338083,0.5873441676,0.5427623992,0.554146708,0.5838721193,0.5935052193,0.640499261,0.6664445185,0.6824332274,0.7004377736,0.720865038,0.8361921098,0.9276437848,1.1266900351,1.0998468783,1.0410402186,1.2742142406,1.2742142406,1.2742142406,..,..,..
Belgium,BEL,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0.411142092983554,0.431264574494985,0.386500490127433,0.361077810127305,0.356036500749919,0.448881876054192,0.428544810881312,0.363468231849064,0.450807188547061,0.610560660221193,0.705544078383048,0.806431097204203,0.961217707162184,1.13091035291583,1.39888326437708,2.12113080306619,3.07416891923934,3.53829631660726,4.79523348049244,5.69115649288466,6.58830049129837,9.19068910508459,12.3754916014261,13.7468964510004,16.6722609157786,20.3427848392477,..,..,..,..,..,..,..,..
Belgium,BEL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.0519512195122,76.1921951219512,76.3512195121951,76.3453658536585,76.6917073170732,76.8407317073171,77.1873170731707,77.3707317073171,77.4731707317073,77.619512195122,77.7219512195122,77.9731707317073,78.0756097560976,78.1292682926829,78.8780487804878,78.9804878048781,79.380487804878,79.7829268292683,79.6804878048781,80.0341463414634,80.1829268292683,80.5853658536585,80.3853658536585,80.5878048780488,81.2878048780488,80.9926829268293,81.4390243902439,81.4926829268293,81.5951219512195,81.9951219512195,80.6951219512195,81.790243902439,81.6975609756098,..
Belgium,BEL,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Belgium,BEL,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,..,..,..,..,..,..,..,..,..,..,99.4846315051825,99.4847977084529,99.4849659216201,99.4851239607149,99.4852943650297,99.4854568629514,99.4856157010905,99.4857778155169,99.485938234534,99.4861037837084,99.4861223783122,99.4861282307438,99.4861402795475,99.4861457738456,99.4861569997112,99.486162707096,99.4861780441758,99.4861797235591,99.4861886398911,99.4861988308489,99.4861978032885,99.4862111207858,99.4862170542849,..
Belgium,BEL,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,1.04093078351742,1.02364597862194,1.20752122055289,1.44078837171481,1.19175519918103,1.40660936021265,1.18539246788784,1.42788597296519,..,..,2.06540263051433,2.73540606302754,3.08046825241898,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.07652643158746,..,..
Belgium,BEL,GDP (current US$),NY.GDP.MKTP.CD,205331747947.851,210510999409.333,234781652446.675,224721795708.955,244884129491.198,288025588396.278,279201433224.756,252708051420.839,258528339631.029,258245733221.468,236792460312.471,236746141604.37,258383599375.177,318082528506.588,369214712443.206,385714762230.039,408259840868.823,470922156309.453,517328087920.078,483254171097.812,481420882905.001,523330354138.133,496152879924.727,521791015247.06,535390200131.018,462335574841.484,476062757356.927,502764720556.354,543299066998.902,535865804349.803,526021513474.243,600904461226.347,583613982019.263,632216577075.109
Belgium,BEL,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,7.25,6.984,6.702,8.078,9.645,9.337,9.483,8.95,9.323,8.649,6.586,6.178,6.91,7.68,7.363,8.44,8.246,7.459,6.976,7.908,8.293,7.14,7.542,8.425,8.523,8.482,7.83,7.09,5.941,5.364,5.545,6.248,5.57,5.528
Belgium,BEL,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,6314440000,6270930000,11407000000,4903560000,1371380000,11603000000,8026120000,7252120000,28845300000,122304174000,86361710000,100646089000,8919905175.24668,39066046690.8914,34747346752.7419,32538356840.7282,50131037367.7936,83458030314.2461,223255888880.174,33339457355.6732,66826887403.7522,129105955538.419,41494610352.3914,-12369146243.8639,-418230387.505058,7330131584.53743,34555153239.338,-5300154945.24966,-36001467214.8079,-25609886927.5976,-21727207832.1452,55595371940.1153,26625580312.3784,-29521706015.8525
Belgium,BEL,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,3583137695,3972553223,4475618164,4580757324,4612880859,4936722168,4947035645,4328916992,4204201172,4466878906,4004603516,3933338623,4534638939.10999,5778136096.27102,6562530149.38673,6884305723.77046,7268884910.03939,8991846090.58459,10479068216.8072,11090651436.729,10993669270.2742,11728548904.613,11171452382.4131,11695085497.9929,12161003266.0421,10464912315.3811,10786360682.2729,11435497317.079,12448569091.0714,12330095211.5259,12940698638.5776,14063253460.606,13428017139.2857,14478051300.7512
Belgium,BEL,Statistical performance indicators (SPI): Overall score (scale 0-100),IQ.SPI.OVRL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,74.9525,75.5820833333333,82.1875,82.805,81.9483333333333,87.7979166666667,88.9195833333333,..
Belgium,BEL,"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,..,..,..,..,..,..,..,..,..,..,1.58874839131855,1.95183539447151,2.49712408067794,1.77349767051538,2.36841200181463,1.71688464278305,1.62508098004321,1.60667176430484,1.30409360278232,1.38265712120074,1.25264419942712,1.65427351543575,1.37553689587758,1.74796015342634,1.42586924102235,1.83677282163991,1.16581773675105,1.59242393925526,1.25740956576911,0.942961946342036,..,0.187183877274082,..,..
Belgium,BEL,"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,..,..,..,..,..,..,..,..,..,..,2.56348152797015,3.55405410095943,3.68978256212271,2.66780341565517,2.76626440762071,2.50249987311241,2.57128392518634,2.37020075913616,2.50530412539385,2.13186602897609,2.24158985669339,2.26394902134373,2.35937585308469,1.94822540549453,2.34779027680098,2.27775793778304,1.92107540005498,1.89044901463466,2.07336192446264,1.60271002414104,..,1.98784797147961,..,..
Belgium,BEL,Individuals using the Internet (% of population),IT.NET.USER.ZS,0.00100674,0.020072645,0.100041027,0.199446059,0.69599469,0.99166299,2.968411647,4.93808091,7.886622701,13.77221446,29.4317,31.2884,46.33,49.97,53.86,55.82,61.9819,66.7604,68.8573,74.5441,77.6398,81.61,80.72,82.1702,85.0012,85.0529,86.5165,87.6797,88.6473,90.2754,91.5264,92.7887,94.0078,94.6263
Belgium,BEL,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.46280131521921,8.94379650936199,11.355832517814,9.26259212516684,8.67392750332438,8.94089631117732,10.6391694140643,11.9385860860968,12.3344590113891,13.3305118312538,11.4912824414212,11.7053410060459,14.1436627541351,15.2616851362858,21.3797358505347,21.8780508187353,..
Belgium,BEL,Medium and high-tech exports (% manufactured exports),TX.MNF.TECH.ZS.UN,49.6833585390056,49.5896355186584,49.9311334136773,50.5495202964752,52.013447125281,52.5237986157737,53.1884313484757,52.9026981767005,53.7402125756341,53.9736004604057,53.731638720691,55.9727469256545,56.8608377677625,57.2572670677458,56.5321543230337,55.9807956982793,55.4081253337327,55.1793004984836,54.6650713494408,56.2926090865318,50.6193468461412,49.7626273889484,49.6276350509987,50.3907597841928,50.9352376278977,52.6960194288145,53.6349640471476,53.8496619285672,52.3013139716131,56.1589894619242,59.5651317884723,60.9006838462551,..,..
Belgium,BEL,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.752726852893829,..,..,..,..,..,..,0.757,0.762759745121002,..,0.76041966676712,..,..,..
Belgium,BEL,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,..,..,..,..,..,..,..,12.6666666666667,12.6666666666667,23.3333333333333,23.3333333333333,23.3333333333333,23.3333333333333,35.3333333333333,34.6666666666667,34.6666666666667,34.6666666666667,35.3333333333333,35.3333333333333,38,39.3333333333333,38,38,38,39.3333333333333,39.3333333333333,39.3333333333333,38,38,42,41.3333333333333,42,42.6666666666667,42.6666666666667
Belgium,BEL,"Proportion of time spent on unpaid domestic and care work, male (% of 24 hour day)",SG.TIM.UWRK.MA,..,..,..,..,..,..,..,..,..,..,9.23611,..,..,..,..,9.23611,..,..,..,..,..,..,..,10.06944,..,..,..,..,..,..,..,..,..,..
Belgium,BEL,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belgium,BEL,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,1,..,..,0.4,..,0.5,..,..,0.3,..,..,0.3,0.1,0.2,0.2,0.2,0.1,0.1,0.1,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,..,..
Belgium,BEL,Population growth (annual %),SP.POP.GROW,0.298235706313592,0.371593165668169,0.405713495856337,0.390638517826929,0.308197073686726,0.209436838020324,0.1953931762382,0.241991884983082,0.213527650670943,0.229189103029716,0.242517956221334,0.343951157623668,0.448268894821562,0.418641508069053,0.432788248129175,0.550055708089009,0.659558214980699,0.734330830765919,0.789976845480149,0.804599572619861,0.913639391631709,1.3010029017038,0.620163579337378,0.471340143966627,0.44392928847521,0.579446241677791,0.506300002451376,0.385228018372369,0.455184695275022,0.540461327098122,0.430996815099722,0.411601996532257,0.856132433382837,1.16366497533437
Belgium,BEL,Net migration,SM.POP.NETM,6752,8150,9952,12080,14118,16528,19272,22141,25295,28651,32262,35439,38517,41479,43994,46280,48426,50352,51937,53385,54611,55511,56227,56755,57103,57008,56781,56248,55439,54395,53428,52356,23999,23999
Slovenia,SVN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.77062559023022,6.37051878311258,6.42394833353201,6.80618914259148,6.83910019035479,7.27182451936607,7.68871805083706,7.91840302604892,7.82341195047105,7.51874011936189,7.3113365260128,7.72070118369929,7.7835881134904,7.72297697136842,7.86154514845179,7.95636434165103,8.11896945887821,8.06859050146621,8.58851362181866,7.60378277063582,7.70151856185471,7.64831991535641,7.35169230963674,7.06234559720537,6.35927603565505,6.36758061788265,6.73255071809677,6.83497000563302,6.78573736169737,6.54333372438511,5.93473517885826,..,..,..
Slovenia,SVN,Forest area (sq. km),AG.LND.FRST.K2,..,..,11970,12015,12060,12105,12150,12195,12240,12285,12330,12344,12358,12372,12386,12400,12414,12428,12442,12456,12470,12472,12474,12476,12478,12480,12459.7,12439.3,12419,12398.6,12378.3,12357.933,..,..
Slovenia,SVN,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,..,..,..,..,..,..,..,..,..,..,..,..,0.7339857651,0.7044062076,0.5020007275,0.2490255522,0.6758931445,0.4920312333,0.2452156298,0.2652238489,0.1703637977,0.3404134605,0.247818123,0.3115264798,0.1632153422,0.3901895206,0.3719147977,0.4187245008,0.3121748179,0.3177966102,0.2988047809,..,..,..
Slovenia,SVN,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0,0,0,0,0,0,0,0,0,0.233750565525562,0.513799177921315,0.49771878888428,0.698725852856556,0.882778581765557,0.792351515945256,0.754117880531852,0.740985775719484,0.751179950807685,1.76840051222636,1.17051758824605,1.42110119963088,1.99811498586239,2.76562901980962,3.04257068758302,3.02394686243664,3.69170547344267,..,..,..,..,..,..,..,..
Slovenia,SVN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.2048780487805,73.3536585365854,73.3048780487805,73.2536585365854,73.4048780487805,73.9585365853659,74.4585365853658,74.7073170731707,74.8073170731708,75.009756097561,75.4121951219512,75.7585365853659,76.0073170731707,76.8585365853659,77.2073170731707,77.6121951219512,78.0865853658537,78.5609756097561,78.7658536585366,78.9707317073171,79.4219512195122,79.9707317073171,80.1243902439024,80.3219512195122,81.0780487804878,80.7756097560976,81.1756097560976,81.0292682926829,81.3780487804878,81.5292682926829,80.5317073170732,80.6756097560976,81.2829268292683,..
Slovenia,SVN,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Slovenia,SVN,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,..,..,..,..,..,..,..,..,..,..,99.1116751269035,99.1116751269035,99.1116751269035,99.1116751269035,99.1116751269035,99.1116751269035,99.1116751269035,99.0583073018352,99.0049394767669,98.9515716516986,98.8982038266302,98.8448360015619,98.7914681764936,98.7381003514252,98.6847325263569,98.6313647012886,98.5779968762202,98.5246290511519,98.4712612260836,98.4178934010152,98.3645255759469,98.3111577508786,98.3111577508786,..
Slovenia,SVN,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,2.06442621035798,2.01025481236156,2.41043719304589,1.3054276417776,2.05880240970268,2.20982710111867,1.90890839826762,1.80920159933421,0.704126533549869,1.25864627055558,1.81420614118858,1.41236739509515,1.81472924995728,1.05558854967914,1.35221662109613,0.997616444909001,0.595956583569626,1.18622261741009,0.491634108197851,0.635517198561971,0.729115400740052,0.774648466946476,0.676539635074521,0.579045920512919,0.771115181956676,0.961140142883094,0.478464320915589,0.90545522476258,0.427365849859729,0.662595961051663,0.519445930636968,0.424646581984274,..,..
Slovenia,SVN,GDP (current US$),NY.GDP.MKTP.CD,19817923035.8432,14444213919.8623,14267106463.693,14439020929.0232,16389101593.5269,21352224019.4096,21507232648.7252,20763101740.6963,22146231967.6861,22711384311.1404,20289627636.6767,20876309970.385,23489890274.3142,29634713641.0968,34414784504.2352,36206395970.6504,39481045038.2637,48067401207.3978,55779427739.6609,50567734885.9613,48208240226.4501,51583869785.1849,46577793184.0031,48415657264.8758,49997186439.0916,43107506024.3254,44766722790.5826,48589100043.0954,54177882425.8431,54386654313.9685,53734526854.2289,61832201543.8285,60063475466.3446,68216781410.5228
Slovenia,SVN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,7.08,..,8.51,8.24,7.15,6.886,6.658,7.4,7.33,6.92,5.682,5.922,6.479,6.012,6.506,5.95,4.818,4.371,5.858,7.236,8.166,8.841,10.103,9.668,8.962,8,6.565,5.108,4.446,4.971,4.744,4.011,3.652
Slovenia,SVN,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,..,..,-1800000,1300000,-12900000,-10000000,7200000,30900000,-5500000,47700000,65300000,130500000,341500000,709900000,481600000,1059300000,906517432.432584,2215833333.23134,1332238646.15289,340003400.662527,199550983.315723,-14020385.4075114,-566213719.773075,32084994.1986885,212665607.187689,325794361.507635,477581493.120034,631072850.992611,448900112.633345,1294599892.32093,826857771.327692,1694014652.27159,831423256.981555,580280697.324356
Slovenia,SVN,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,..,..,38299999.24,52200000.76,273399993.9,270000000,275400000,238000000,224500000,222900000,202300000,198200000,212700000,230700000,260900000,261100000,279395375.554442,320207430.481291,380241218.113463,173457864.074864,164466518.32453,210350062.954023,249086700.240327,314082541.468902,373328490.078964,399506454.562024,451975776.711201,501999475.61926,644842427.423636,662862979.137277,738061000.611783,826522548.906565,778988060.091007,886667389.389096
Slovenia,SVN,Statistical performance indicators (SPI): Overall score (scale 0-100),IQ.SPI.OVRL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,86.86625,88.3079166666667,89.01,88.93125,89.1170833333333,92.2366666666667,92.5333333333333,..
Slovenia,SVN,"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.685797141205631,0.977346094867076,0.292412908470373,0.777294829386214,0.484026402672213,0.67503354675644,0.768509552573738,0.670549788561283,0.573967420652591,0.286701220534879,0.57297204899102,1.04899272857313,0.190338512285637,0.855097139034994,0.474460953049716,0.663614356632991,0.568912353362841,0.569131988347971,..,..
